"","PL_Index","LP_Index","Pivot_Energy","PLEC_Flux_Density","LP_Flux_Density","PL_Flux_Density","Frac2_Variability","nuFnu_Band7","PLEC_Index","Flux_Band2","Flux_Band7","nuFnu_Band2","Frac_Variability","PLEC_Expfactor","Variability2_Index","Variability_Index","nuFnu_Band6","Flux_Band3","Npred","Flux_Band6","nuFnu_Band3","Flux_Band1","nuFnu_Band1","LP_beta","LP_SigCurv","Energy_Flux100","PLEC_SigCurv","Flux_Band4","nuFnu_Band4","nuFnu_Band5","Flux_Band5","Flux1000","Signif_Avg","PLEC_Exp_Index","Source_Name","ASSOC_FGL","CLASS1","ASSOC1"
"44",2.63088965415955,2.3538966178894,622.573364257812,1.33741119307668e-12,1.42109078411085e-12,1.00122601182084e-12,0.474630564451218,1.36286977796968e-13,1.45389771461487,4.82488715647378e-09,3.22045797147841e-12,1.09119473439695e-12,0.221143677830696,0.0176619198173285,67.5142593383789,7.76618432998657,1.45914298162836e-19,1.23274690455588e-09,488.860107421875,6.45182762535947e-18,7.87416627127252e-13,2.28222187814708e-08,3.56654506275533e-12,0.448200434446335,2.58043646812439,3.08420064661086e-12,2.59987568855286,2.13994946762774e-10,4.83970231512226e-13,7.01350530928589e-14,1.09800545392003e-11,1.76447731425888e-10,5.73120737075806,0.666666686534882,"4FGL J0016.5+1702 ","3FGL J0016.5+1713 ","fsrq","GB6 J0015+1700              "
"46",2.53459429740906,2.55446982383728,808.758666992188,2.51735286262156e-12,2.58415381107491e-12,2.28151113453035e-12,1.16674661636353,6.67506100793874e-17,2.28534817695618,2.1035736708086e-08,2.01771548958857e-15,4.95040033271499e-12,0.948725402355194,0.00363122764974833,406.832214355469,224.796752929688,4.99680592042084e-13,5.14036324616995e-09,1763.13989257812,2.33094932244882e-11,3.34339392109306e-12,1.71040461793837e-08,2.73845095905001e-12,0.11073661595583,3.11911344528198,1.22021611564938e-11,2.67390155792236,7.17861103893824e-10,1.60973513164964e-12,5.38784566007228e-13,8.75377548226197e-11,8.68427774136649e-10,23.1480464935303,0.666666686534882,"4FGL J0017.5-0514 ","3FGL J0017.6-0512 ","fsrq","PMN J0017-0512              "
"47",2.17918229103088,2.04094123840332,1733.51391601562,1.11888098883618e-13,1.07230061418759e-13,8.74722860875858e-14,0,1.11232732551668e-13,1.17133450508118,2.07713646283025e-09,2.2370020332646e-12,4.90437714311537e-13,0.302998125553131,0.00813743565231562,34.0960731506348,8.823655128479,2.52002926989445e-13,6.60871524171824e-10,302.016052246094,1.06730058818671e-11,4.44302797678042e-13,7.47318960186982e-12,1.18872794400082e-15,0.203863546252251,1.61660015583038,2.78181275757683e-12,1.56228303909302,1.84294482452607e-10,4.35142156682278e-13,4.40605315904161e-13,6.55371729108012e-11,2.44995190801234e-10,7.46189975738525,0.666666686534882,"4FGL J0017.8+1455 ","                  ","bll","GB6 J0017+1450              "
"48",1.71450412273407,1.55315589904785,5379.73876953125,1.27467260786209e-14,1.36891484882632e-14,1.08289282895564e-14,0,1.28824468453859e-12,1.33166897296906,1.50017553934845e-09,2.14075302623629e-11,3.70855174911325e-13,0,0.000917305762413889,49.7212524414062,5.41175270080566,5.21047235305799e-13,1.35384078947531e-10,187.191925048828,2.10772926889646e-11,9.61608247998687e-14,5.10230226125064e-12,8.26735284981009e-16,0.136073246598244,1.99249041080475,3.48714546821727e-12,2.03069043159485,1.48884682360517e-10,3.68054626489686e-13,6.29839550739947e-13,8.86746231998359e-11,2.61235699738904e-10,12.0041446685791,0.666666686534882,"4FGL J0018.4+2946 ","3FGL J0018.4+2947 ","bll","RBS 0042                    "
"50",2.10219573974609,2.08183932304382,2274.4697265625,1.10543755952371e-13,1.0748457787875e-13,1.04663944611866e-13,0.465478241443634,1.87034456390449e-13,1.93391728401184,4.41490666247546e-09,3.64958454082687e-12,1.05028507592364e-12,0.290453284978867,0.000744044198654592,79.6922988891602,14.4203996658325,1.1173946967355e-12,1.35344990770392e-09,633.117614746094,4.69700424388098e-11,9.1813254048112e-13,2.48773819322423e-08,3.96921297912689e-12,0.0187128484249115,0.40838411450386,5.91443604161523e-12,1.37573671340942,3.50779655322597e-10,8.34487914967014e-13,8.37669397821955e-13,1.23483653857726e-10,5.31060861952426e-10,15.8279418945312,0.666666686534882,"4FGL J0019.3-8152 ","3FGL J0018.9-8152 ","bll","PMN J0019-8152              "
"51",2.59419083595276,2.58545184135437,1100.51086425781,1.7351156319026e-12,1.74284566813177e-12,1.58113116783404e-12,1.12501168251038,6.68271011249915e-17,2.31929206848145,2.87872143900358e-08,1.56029874570906e-15,6.5328029444367e-12,0.951112627983093,0.00286104949191213,666.254699707031,288.240600585938,1.0888811147235e-13,7.89851473115277e-09,2487.88208007812,4.79822388418927e-12,5.0656271712024e-12,5.70270330957356e-10,8.92460950518807e-14,0.0797524079680443,2.5625913143158,2.11172052066999e-11,2.98249650001526,1.0636477254522e-09,2.41378054696706e-12,1.36326117495394e-12,2.12564757462452e-10,1.27130184157664e-09,21.9335327148438,0.666666686534882,"4FGL J0019.6+7327 ","                  ","fsrq","S5 0016+73                  "
"52",2.15203094482422,2.12497997283936,1793.66345214844,1.09287538328957e-13,1.10520337185446e-13,9.16594206676162e-14,0,1.10258963146714e-13,1.66495823860168,2.79356637648831e-12,2.19410709219325e-12,6.613445846122e-16,0.413405567407608,0.00379521888680756,57.7276954650879,11.2876796722412,1.45832171750786e-13,9.7571506429972e-10,337.885437011719,6.16005467121705e-12,6.58048268653566e-13,9.06881687801064e-12,1.44408709589519e-15,0.150156617164612,1.82289385795593,3.1332926704597e-12,1.62366890907288,2.44756576117666e-10,5.79432931756968e-13,3.99479684358092e-13,5.92324800319233e-11,2.78428391453645e-10,9.60092258453369,0.666666686534882,"4FGL J0019.6+2022 ","3FGL J0019.4+2021 ","bll","PKS 0017+200                "
"54",2.09977006912231,2.06636118888855,1389.86181640625,3.6317715328138e-13,3.69004333382675e-13,3.48811962386925e-13,0.44118532538414,6.33468050150604e-13,1.98792815208435,3.5472627057942e-09,1.2348910088944e-11,8.44077357921996e-13,0.345952540636063,0.000688495172653347,84.3096466064453,24.355541229248,5.726658838974e-13,1.66568137061063e-09,751.585021972656,2.40664693035297e-11,1.13026027339508e-12,9.03990304834679e-09,1.44246485415944e-12,0.0388644859194756,1.13317203521729,7.00609969345178e-12,1.35206961631775,4.74271455441766e-10,1.12853715088235e-12,1.12538223098063e-12,1.6584926487706e-10,6.29274132801783e-10,21.2038879394531,0.666666686534882,"4FGL J0021.5-2552 ","3FGL J0021.6-2553 ","bll","CRATES J002132.55-255049.3  "
"55",2.35025477409363,2.11617112159729,1163.72131347656,1.68850935837461e-13,1.71439495629325e-13,1.39343113328243e-13,0,3.45825519826577e-18,1.43150365352631,1.9306216625381e-09,7.41784140474278e-17,4.48363975070684e-13,0.68671452999115,0.00790543761104345,42.2535552978516,12.1885232925415,8.77875335922851e-17,5.05591790656013e-10,242.08268737793,3.78006536865655e-15,3.33271767388038e-13,6.61422383529953e-09,1.045026153286e-12,0.246885299682617,1.47605168819427,1.85752932133076e-12,1.69885730743408,1.66410607516099e-10,3.86468933027614e-13,1.47535399153652e-13,2.23819383166068e-11,1.47132306338449e-10,4.7426552772522,0.666666686534882,"4FGL J0021.6-0855 ","                  ","bll","NVSS J002142-090044         "
"56",2.04276204109192,2.00470662117004,1691.61962890625,2.32407599025028e-13,2.3581267147299e-13,2.23133550482021e-13,0.453508108854294,7.47485352694394e-13,1.92938196659088,5.06997022142741e-09,1.42431014898969e-11,1.2131802723872e-12,0.268407255411148,0.000569430936593562,91.2246246337891,18.8492679595947,1.23410602483748e-12,1.27250732173678e-09,747.339660644531,5.15742032414224e-11,8.69265868053831e-13,2.59757748644063e-09,4.15424205452153e-13,0.0368097685277462,1.05975294113159,6.90445747450474e-12,1.33163499832153,4.82087036957068e-10,1.15357376428982e-12,9.14225075851482e-13,1.33832264714862e-10,6.21228790631534e-10,22.8718757629395,0.666666686534882,"4FGL J0021.9-5140 ","3FGL J0022.1-5141 ","bll","1RXS J002159.2-514028       "
"57",1.47151815891266,1.50599110126495,18064.90625,7.66822474099785e-16,6.63545970302554e-16,8.01865285918879e-16,0,1.61382832011142e-12,1.54032599925995,1.07049688124333e-12,2.41512938120581e-11,2.71145384341689e-16,0,-7.03536279615946e-05,25.4053440093994,8.9755744934082,2.65452834409888e-13,4.15768502959324e-10,52.9552955627441,1.04802234598966e-11,3.04048995182493e-13,1.02202632207976e-12,1.67216254893489e-16,-0.0620579719543457,0.974329888820648,1.90885740374014e-12,0.246884569525719,9.25166193654903e-11,2.34334687071458e-13,8.04455447026529e-14,1.10004392747665e-11,1.06537653699057e-10,7.35848379135132,0.666666686534882,"4FGL J0022.0+0006 ","                  ","bll","RX J0022.0+0006             "
"58",1.93542540073395,1.82481753826141,1955.79504394531,2.38377975128254e-13,2.48173199655574e-13,2.1556564313522e-13,0,1.44278653694402e-12,1.66105365753174,3.95794241825342e-09,2.63133334565957e-11,9.57171733366458e-13,0,0.00130785349756479,51.3052215576172,3.06457257270813,8.28677621314555e-13,1.24600452178214e-09,742.576232910156,3.42661385377419e-11,8.62018139161091e-13,3.66845887000977e-10,5.89195440483734e-14,0.0970825403928757,2.65348434448242,9.49065652455783e-12,2.80530834197998,6.30186736128024e-10,1.52401648158967e-12,1.88553361292476e-12,2.72544542490039e-10,8.3288831387307e-10,25.478494644165,0.666666686534882,"4FGL J0022.1-1854 ","3FGL J0022.1-1855 ","bll","1RXS J002209.2-185333       "
"59",2.16977858543396,2.14051556587219,1126.13415527344,1.79073064970198e-12,1.80461082275457e-12,1.72595065409814e-12,0.254433870315552,7.29152307109293e-13,2.06008458137512,1.84125372726385e-08,1.46105540860253e-11,4.35141462792887e-12,0.258208692073822,0.000785840442404151,91.4531555175781,48.9946250915527,1.99642559428614e-12,5.78318282151713e-09,2147.15283203125,8.44765715712903e-11,3.89227929400993e-12,2.36887469640124e-08,3.7694673771238e-12,0.0326319001615047,1.61253714561462,2.15125989938558e-11,2.23484468460083,1.47417955620455e-09,3.48391237733892e-12,2.83398478295727e-12,4.21075979639696e-10,1.90098781160941e-09,41.9483108520508,0.666666686534882,"4FGL J0022.5+0608 ","3FGL J0022.5+0608 ","bll","PKS 0019+058                "
"61",2.44199967384338,2.38742923736572,874.566711425781,9.1385514607023e-13,9.49293920381178e-13,8.47710465191887e-13,0.521253526210785,1.04934514040273e-13,2.20516967773438,7.49707140812461e-09,2.32613776331159e-12,1.72591650172971e-12,0.502751767635345,0.0024610236287117,86.9744491577148,30.2003746032715,1.57703914488959e-13,2.08465067430552e-09,924.781066894531,6.85037443437508e-12,1.35990101558098e-12,1.39716222532366e-12,2.19954432013673e-16,0.0991196930408478,1.90710735321045,5.83955019756166e-12,1.72065615653992,3.82397946641078e-10,8.80326410726551e-13,3.60089101548652e-13,5.51996018338663e-11,4.2338541006437e-10,13.3864440917969,0.666666686534882,"4FGL J0023.7+4457 ","3FGL J0023.5+4454 ","fsrq","B3 0020+446                 "
"62",2.06562757492065,1.8498455286026,2173.65478515625,7.38110608874618e-14,7.56858090740151e-14,5.74804215184611e-14,0,7.16347923047966e-18,1.16206407546997,8.05415512061813e-10,1.37757626893177e-16,1.92293107977547e-13,0.127375647425652,0.00533292116597295,40.6855888366699,7.61433172225952,3.08833931735378e-13,5.12216213888195e-10,277.14990234375,1.29354417802152e-11,3.48962341228248e-13,2.47591530611047e-11,3.95608008564542e-15,0.267696171998978,2.41797518730164,2.95753005419286e-12,2.56788754463196,2.14604833903564e-10,5.1236949795766e-13,5.47693292628215e-13,8.03918806524528e-11,2.66251160008224e-10,8.42374992370605,0.666666686534882,"4FGL J0023.9+1603 ","                  ","bll","87GB 002122.5+154553        "
"64",2.38873958587646,2.34217596054077,1280.25964355469,1.50961640649032e-13,1.62917585238426e-13,1.42237391027693e-13,1.04463398456573,2.54014423171516e-21,2.23274087905884,4.73622768608351e-13,5.52508633935803e-20,1.09588626407394e-16,1.89321327209473,0.00121071829926223,117.455841064453,84.8529739379883,1.42117071691601e-13,1.08499398354667e-09,304.637023925781,6.14205040994076e-12,7.1206847926733e-13,1.48538397293924e-12,2.34331611918343e-16,0.102638758718967,0.970117211341858,2.41220238228479e-12,0.661800682544708,1.27614363520934e-10,2.95278938019367e-13,2.40719038669193e-13,3.66788752148572e-11,1.84554885263033e-10,6.05402898788452,0.666666686534882,"4FGL J0024.7+0349 ","3FGL J0024.4+0350 ","fsrq","GB6 J0024+0349              "
"65",2.40072822570801,2.40355682373047,1252.88439941406,9.03840600995943e-14,8.79351794288649e-14,9.10933722658887e-14,0,1.61628346882596e-13,2.41301083564758,1.70848757363729e-09,3.53075554904159e-12,3.94863883344115e-13,0,-9.57495940383524e-05,52.2181968688965,4.45391750335693,2.02972850789323e-17,8.52109438564952e-10,222.407333374023,8.78218106333803e-16,5.58468148028485e-13,5.08703365889596e-12,8.02144489154118e-16,-0.0184099357575178,0.194926679134369,1.47555546340522e-12,0.0941721349954605,1.519378373116e-11,3.51157125567329e-14,1.92869239459478e-13,2.94279427215383e-11,1.11598320862161e-10,4.55096673965454,0.666666686534882,"4FGL J0025.2-2231 ","                  ","fsrq","PMN J0025-2228              "
"67",1.96495652198792,2.00609564781189,2976.1826171875,2.51586691611032e-14,2.34449131387027e-14,2.46654046064674e-14,0,7.72894335338004e-13,1.89699149131775,2.6352944271224e-09,1.42684111054114e-11,6.35449592251147e-13,0.492880076169968,0.000183203126653098,51.6760787963867,12.2715110778809,1.96632017309198e-13,4.46318759728115e-10,226.929718017578,8.1545933200422e-12,3.07697199967635e-13,1.05347506976564e-13,1.69001237863485e-17,-0.0272338073700666,0.459643870592117,2.42879002500251e-12,0.373707294464111,1.20583584783951e-10,2.90763669651833e-13,4.0997839346503e-13,5.9467902824295e-11,2.15397213954027e-10,9.67803382873535,0.666666686534882,"4FGL J0026.6-4600 ","3FGL J0026.7-4603 ","bll","1RXS J002636.3-460101       "
"69",2.43575167655945,2.41108918190002,816.0107421875,1.11995937697451e-12,1.15169061353643e-12,1.06852753641723e-12,0.572485506534576,1.09222459093554e-13,2.31666254997253,9.21031162448571e-09,2.41586113093606e-12,2.12158524255657e-12,0.400151699781418,0.00131284911185503,105.12882232666,27.6554126739502,8.42827259264593e-14,2.26731788899315e-09,887.951782226562,3.65891561840415e-12,1.48010651044445e-12,1.41456195715262e-11,2.22748129315197e-15,0.054105531424284,1.12335300445557,6.20806444445732e-12,0.835933029651642,3.60878465999193e-10,8.31279598108303e-13,5.91581796570428e-13,9.06221209184821e-11,4.53102777520087e-10,13.5475931167603,0.666666686534882,"4FGL J0028.4+2001 ","3FGL J0028.8+1951 ","fsrq","TXS 0025+197                "
"71",2.22380685806274,2.18274164199829,1456.10168457031,3.21981672010349e-13,3.17149030561875e-13,2.99889182497209e-13,0.43447545170784,2.14065978078369e-16,1.96831834316254,7.91861598514743e-09,4.37965881619419e-15,1.86158749006238e-12,0.318300992250443,0.0017314525321126,91.4665985107422,25.4196701049805,3.25530645191655e-13,1.652934566998e-09,882.297485351562,1.38470632529697e-11,1.10552647765438e-12,1.64283614489946e-10,2.6085860224288e-14,0.0470552891492844,1.13588392734528,6.52218513572111e-12,1.97788333892822,3.90151660978333e-10,9.17207607607773e-13,1.09843351862177e-12,1.6423294668666e-10,5.63274260567681e-10,18.7394123077393,0.666666686534882,"4FGL J0029.0-7044 ","3FGL J0029.1-7045 ","bll","PKS 0026-710                "
"73",1.74041366577148,1.59225809574127,4143.7490234375,2.42887307488893e-14,2.56715476106657e-14,2.01771853890718e-14,0.390702337026596,1.19515703757289e-12,1.29943609237671,1.39514701874566e-13,2.00816013123939e-11,3.44000759395285e-17,0.647475004196167,0.00135279831010848,76.7692642211914,29.7281932830811,9.453572907131e-13,2.01032565594339e-10,214.083938598633,3.83403968295948e-11,1.42347735703797e-13,1.76791762653006e-12,2.86162775570695e-16,0.145454719662666,2.38591361045837,4.07273346991754e-12,2.48423051834106,1.91840293650714e-10,4.73019681149905e-13,7.23827736030108e-13,1.02223576825544e-10,3.12862152851423e-10,13.6510610580444,0.666666686534882,"4FGL J0030.2-1647 ","3FGL J0030.2-1646 ","bll","1RXS J003019.6-164723       "
"74",2.52073693275452,2.49992680549622,600.2783203125,6.10641572029724e-12,6.30859166989017e-12,5.88708725865472e-12,0.509044766426086,2.62285717233732e-13,2.41067790985107,2.69417537168692e-08,5.97501865692851e-12,6.15627514244377e-12,0.321317136287689,0.00154066120740026,228.173690795898,71.9101257324219,1.08997487142763e-13,5.97774940658269e-09,2759.9326171875,4.77006541904634e-12,3.86519115325168e-12,5.29786596814574e-08,8.31478549206954e-12,0.0630915313959122,2.64567422866821,1.6141648781498e-11,1.92148160934448,8.72408645324896e-10,1.99348111802611e-12,9.70277786067897e-13,1.50059256687207e-10,1.06885289508085e-09,35.2962036132812,0.666666686534882,"4FGL J0030.3-4224 ","3FGL J0030.3-4223 ","fsrq","PKS 0027-426                "
"76",1.99193370342255,2.06866502761841,3216.962890625,2.04202787627361e-14,1.8183369781123e-14,1.98583130598144e-14,0,3.92058591537972e-13,1.90095579624176,3.1278875045615e-09,7.31815129328961e-12,7.52222015145548e-13,0.521252870559692,0.000254834216320887,43.7485733032227,13.2819976806641,6.98182017842136e-13,2.03799130349402e-10,179.673934936523,2.90317856560529e-11,1.40054214428122e-13,9.32376487128295e-09,1.49413977284379e-12,-0.0468991436064243,0.498541265726089,2.27420729817518e-12,0.403646051883698,1.77118819610911e-10,4.25951022500412e-13,1.53488861702987e-13,2.23348492478515e-11,2.03144362442842e-10,7.54875755310059,0.666666686534882,"4FGL J0031.3+0726 ","3FGL J0031.3+0724 ","bll","NVSS J003119+072456         "
"78",2.29680991172791,2.23394560813904,1169.57336425781,1.84303689931137e-13,1.96788088211927e-13,1.76190076525869e-13,0,1.44565715193105e-13,2.17318201065063,1.45477441204633e-09,3.04034098244643e-12,3.39595647609603e-13,0.360012620687485,0.000923528161365539,52.2184028625488,10.0986089706421,6.57712816501399e-14,7.00580093937475e-10,330.185363769531,2.81753852020283e-12,4.6463809362518e-13,5.95333382591434e-09,9.42586720481531e-13,0.0853384509682655,0.947751879692078,2.35183096955471e-12,0.668552875518799,1.77999004424834e-10,4.15512432403939e-13,2.24449785471946e-13,3.38424809009918e-11,1.94256041807783e-10,7.59936046600342,0.666666686534882,"4FGL J0032.4-2849 ","3FGL J0032.3-2852 ","bll","PMN J0032-2849              "
"79",1.76671886444092,1.63767111301422,1503.91064453125,1.09682640574149e-12,1.14495468227921e-12,1.05246204546577e-12,0.32839360833168,5.83375708851364e-12,1.56818127632141,5.42336620057426e-09,1.17742066096937e-10,1.39041816255014e-12,0.163088753819466,0.000778411107603461,133.386642456055,27.1736145019531,7.53319195218038e-12,3.88215459778962e-09,1703.76342773438,3.12333159335765e-10,2.82812987438541e-12,4.11951361911633e-09,6.80498517778572e-13,0.0664422437548637,4.68131065368652,3.18027167101054e-11,5.14617729187012,1.6694355897684e-09,4.15098294279104e-12,5.81880290478898e-12,8.28571156130664e-10,2.96501534435833e-09,62.0837440490723,0.666666686534882,"4FGL J0033.5-1921 ","3FGL J0033.6-1921 ","bll","KUV 00311-1938              "
"83",1.84172177314758,1.76847171783447,2775.32470703125,1.57033904651417e-13,1.61398482469502e-13,1.44819621789374e-13,0.274168312549591,2.22273371583426e-12,1.64447712898254,4.68045469048661e-09,3.89849055815183e-11,1.14247218456487e-12,0.29206109046936,0.000686793937347829,74.2380981445312,26.1440925598145,2.84730442348669e-12,1.73252012736214e-09,834.129699707031,1.1664774701714e-10,1.21202158552547e-12,2.18189954992454e-09,3.51747521084092e-13,0.0631425678730011,2.31217408180237,1.32388796106331e-11,2.65598225593567,6.77687073125099e-10,1.65419522697718e-12,2.2355047500644e-12,3.19553467020839e-10,1.10427789135059e-09,29.3963031768799,0.666666686534882,"4FGL J0035.2+1514 ","3FGL J0035.2+1513 ","bll","RX J0035.2+1515             "
"85",1.75474143028259,1.65474367141724,3176.79272460938,3.75851395362573e-13,3.88875943165695e-13,3.64751008260014e-13,0.457597702741623,1.09029790404391e-11,1.61186170578003,9.29880261679727e-09,2.04345762533364e-10,2.3823369492415e-12,0.425887197256088,0.000334478565491736,230.839889526367,149.763580322266,1.0359210884936e-11,4.91341589636818e-09,2292.82861328125,4.23819646044876e-10,3.59162265900492e-12,5.82488890454869e-10,9.60888202230885e-14,0.0511084198951721,3.11930513381958,4.3687629902589e-11,3.31548070907593,1.76175551924729e-09,4.40852519420498e-12,7.54045437201256e-12,1.06109621089701e-09,3.61367180623517e-09,61.3066291809082,0.666666686534882,"4FGL J0035.9+5950 ","3FGL J0035.9+5949 ","bll","1ES 0033+595                "
"87",2.34775424003601,2.31352138519287,1577.39562988281,8.26031680122713e-14,8.16328477254782e-14,7.76663957213937e-14,0,2.05853601881321e-19,2.13198685646057,1.88556770197579e-09,4.41145760432187e-18,4.38005859880464e-13,0.311042845249176,0.00133225310128182,47.8690414428711,13.0986595153809,1.08985527037548e-13,5.1139276147083e-10,309.020080566406,4.69170882699821e-12,3.3719189007804e-13,2.71856848144125e-08,4.29567275847531e-12,0.0400714427232742,0.35258823633194,2.1130443315226e-12,0.693853616714478,1.05585762355531e-10,2.45269272556789e-13,3.22566382241971e-13,4.89211379739452e-11,1.67727470801182e-10,5.09019994735718,0.666666686534882,"4FGL J0037.6+3653 ","                  ","fsrq","NVSS J003751+365844         "
"88",2.18744373321533,2.19254302978516,1412.91125488281,4.06001241740755e-13,3.97584146594882e-13,4.01805054072585e-13,0.608352661132812,5.71532838417044e-13,2.15868663787842,8.57176996049702e-09,1.15309177137202e-11,2.0222736245995e-12,0.570933282375336,0.000161705014761537,104.816864013672,53.4881973266602,9.37956743524149e-13,2.17723261641822e-09,876.188049316406,3.97569824284183e-11,1.46234500203457e-12,6.58724319535509e-09,1.04746213872714e-12,-0.0065469341352582,0.200765609741211,8.17696778343535e-12,0.413445919752121,4.73665939804135e-10,1.1174845770956e-12,1.07955994404357e-12,1.60731775111778e-10,7.17868542388089e-10,18.1056423187256,0.666666686534882,"4FGL J0037.8+1239 ","3FGL J0037.9+1239 ","bll","NVSS J003750+123818         "
"89",2.58690857887268,2.50983190536499,731.477600097656,4.96300429139035e-13,4.95338633391823e-13,4.40812832199974e-13,0,1.30855100812081e-17,2.20764851570129,3.42125905383739e-09,3.04790750616491e-16,7.76928976882474e-13,0,0.00426996825262904,38.4868698120117,3.2238826751709,5.12568604910373e-14,6.73941791262678e-10,339.942932128906,2.25713024659679e-12,4.32573573315442e-13,6.28688123782695e-09,9.84161970668529e-13,0.0963711887598038,0.782057166099548,2.03430154666062e-12,1.0173145532608,1.07538193627743e-10,2.44207025478296e-13,1.16607610611656e-13,1.81672524246501e-11,1.23682647457102e-10,4.2739405632019,0.666666686534882,"4FGL J0037.9+2612 ","                  ","bll","WISE J003719.15+261312.6    "
"90",2.03595638275146,2.02937865257263,2289.03784179688,7.74595502756742e-14,7.55025653543379e-14,7.47669748378879e-14,0,4.00732208917856e-13,1.93169140815735,1.86699544713065e-09,7.61489742789889e-12,4.47047889158558e-13,0,0.000423291698098183,51.8657569885254,3.82170701026917,9.0815446525741e-13,1.15962617286414e-09,369.800567626953,3.79270434502921e-11,7.9278993309409e-13,5.22217247223011e-09,8.35394904294406e-13,0.00634421268478036,0.149868816137314,4.29620315017809e-12,0.829140663146973,1.80055290122105e-10,4.3113833358456e-13,7.61485709557808e-13,1.11383700873713e-10,3.86361831417048e-10,13.1049118041992,0.666666686534882,"4FGL J0038.1+0012 ","3FGL J0038.0+0012 ","bll","NVSS J003808+001336         "
"91",2.36381196975708,2.29099225997925,968.359924316406,4.76747656109888e-13,4.97842164628309e-13,3.94945442452541e-13,0.930460631847382,6.1668121228286e-17,1.76434552669525,4.01801836247273e-09,1.32931021401485e-15,9.31924893157743e-13,0.99329674243927,0.00674205925315619,132.026702880859,64.8224334716797,1.82012504348813e-16,1.22286425430218e-09,507.007385253906,7.84751631082228e-15,8.04831570312692e-13,2.6185251189581e-10,4.1349834390943e-14,0.214933469891548,2.68648338317871,3.42341953396552e-12,2.62855744361877,2.11068579281104e-10,4.89544982242712e-13,4.25245640566993e-13,6.46119893699115e-11,2.67983496504698e-10,10.4858551025391,0.666666686534882,"4FGL J0038.2-2459 ","3FGL J0038.0-2501 ","fsrq","PKS 0035-252                "
"92",2.71697664260864,2.62637114524841,452.019165039062,3.86607889799051e-12,3.90746723172297e-12,3.47124802860255e-12,0.336460888385773,1.10919116644183e-16,2.31689023971558,7.81671438687681e-09,2.69361262963019e-15,1.75381540887254e-12,0.276827871799469,0.00657323189079762,66.9600448608398,14.1106977462769,2.00789275951918e-17,1.91523241710456e-09,779.23291015625,8.94913072784626e-16,1.21190633483453e-12,2.71950959529477e-08,4.23578620095677e-12,0.116786904633045,1.40581619739532,4.6419526208985e-12,1.66110944747925,2.27207169745114e-10,5.09778688446288e-13,1.51725623709874e-13,2.39779116700811e-11,2.33809027694321e-10,10.3547296524048,0.666666686534882,"4FGL J0039.0-0946 ","3FGL J0039.1-0939 ","fsrq","TXS 0036-099                "
"95",1.99737119674683,2.0676007270813,4425.90576171875,1.03129463112752e-14,9.11893563454056e-15,1.13023392389416e-14,0,7.53515630967649e-13,2.25477266311646,3.6305709549822e-09,1.40963126588067e-11,8.72643483081775e-13,0.604716360569,-0.000463884032797068,49.1016426086426,16.0180683135986,1.52467692334304e-13,8.55144677291975e-10,235.319458007812,6.34330955817664e-12,5.87292855406402e-13,1.00004119568675e-11,1.60222677071903e-15,-0.100298076868057,2.43989324569702,2.44790320826083e-12,1.64025712013245,1.12041646793681e-10,2.69303134479981e-13,2.89981255154059e-13,4.22235579833341e-11,2.18915871541547e-10,8.01212787628174,0.666666686534882,"4FGL J0040.3+4050 ","3FGL J0040.3+4049 ","bll","B3 0037+405                 "
"96",2.12639594078064,2.00713276863098,1751.26135253906,8.41310528187922e-14,8.87786074038957e-14,6.90780508423756e-14,0,8.64557926584094e-17,1.51752722263336,1.56992041588921e-09,1.70321607380043e-15,3.72592744418004e-13,0.61108523607254,0.00424747308716178,50.9473915100098,16.1278667449951,3.27827419073848e-13,5.80615888701175e-10,248.884338378906,1.38130158353067e-11,3.92756085900586e-13,2.32485897200263e-09,3.70578378096689e-13,0.221405848860741,2.12272071838379,2.24549979305211e-12,2.04303097724915,1.89365786940066e-10,4.49426059518851e-13,1.72558229641004e-13,2.55094834145098e-11,2.00805441719076e-10,7.87368011474609,0.666666686534882,"4FGL J0040.4-2340 ","3FGL J0040.5-2339 ","bll","PMN J0040-2340              "
"99",1.94690251350403,2.010897397995,4382.00732421875,8.46679988625179e-15,7.53622662050864e-15,8.68569522267893e-15,0,5.51843347493947e-13,2.03114175796509,1.36948385964786e-09,1.01122148848942e-11,3.30814179218611e-13,0.616618514060974,-0.000185208496986888,48.7437477111816,12.6677913665771,4.13565964243676e-13,4.70083527659426e-10,159.935943603516,1.71205445653744e-11,3.24774088915694e-13,3.48327838795015e-10,5.59198005825948e-14,-0.0715534687042236,1.17340397834778,1.82414760380167e-12,0.451698064804077,1.06038788860729e-10,2.56148590836378e-13,1.47837430773852e-13,2.1398240818149e-11,1.607913940882e-10,6.77331209182739,0.666666686534882,"4FGL J0041.4+3800 ","                  ","fsrq","B3 0038+377                 "
