"","PL_Index","LP_Index","Pivot_Energy","PLEC_Flux_Density","LP_Flux_Density","PL_Flux_Density","Frac2_Variability","nuFnu_Band7","PLEC_Index","Flux_Band2","Flux_Band7","nuFnu_Band2","Frac_Variability","PLEC_Expfactor","Variability2_Index","Variability_Index","nuFnu_Band6","Flux_Band3","Npred","Flux_Band6","nuFnu_Band3","Flux_Band1","nuFnu_Band1","LP_beta","LP_SigCurv","Energy_Flux100","PLEC_SigCurv","Flux_Band4","nuFnu_Band4","nuFnu_Band5","Flux_Band5","Flux1000","Signif_Avg","PLEC_Exp_Index","Source_Name","ASSOC_FGL","CLASS1","ASSOC1"
"812",2.01171469688416,1.68577790260315,3744.99536132812,1.38970086794536e-14,1.43847319445485e-14,1.15887168432435e-14,0,3.25619066520131e-20,1.20610332489014,1.65935076790191e-09,6.12713049040612e-19,3.98277602304403e-13,0,0.00279966695234179,44.781925201416,6.35732412338257,4.539458273254e-13,1.11711140338144e-10,190.260696411133,1.89128226968371e-11,7.65908332849702e-14,1.70772684188192e-12,2.73449446307119e-16,0.24999263882637,1.45803272724152,1.80267042612647e-12,1.75617504119873,1.1056723592251e-10,2.65383635206229e-13,3.04570604847676e-13,4.44229826535025e-11,1.61637953022264e-10,5.97908306121826,0.666666686534882,"4FGL J0601.3+5444 ","                  ","bcu","GB6 J0601+5443              "
"815",1.9360818862915,1.87721025943756,3118.41796875,8.94221356033745e-14,9.09884079430649e-14,8.22242732343055e-14,0.709382712841034,1.67301871141501e-12,1.72371602058411,2.13657957992552e-09,3.05205513639883e-11,5.16667654840153e-13,0.590241312980652,0.000765802746172994,125.56950378418,52.4262847900391,1.487573736067e-12,1.53296275673398e-09,814.022094726562,6.15157438876857e-11,1.06046074699329e-12,4.59481357042296e-13,7.37959058798486e-17,0.0635238215327263,1.97330868244171,8.92850203493278e-12,2.38594317436218,4.74667583016952e-10,1.1478410453028e-12,1.55332365893435e-12,2.24542703874953e-10,7.83760389921895e-10,22.6209278106689,0.666666686534882,"4FGL J0602.0+5315 ","3FGL J0602.2+5314 ","bcu","GB6 J0601+5315              "
"816",2.24579095840454,2.39508724212646,2373.01733398438,8.00115521255342e-14,7.94662390903554e-14,6.35998347628224e-14,0,5.03334687809026e-18,1.77717244625092,2.41345965434903e-09,1.03844631294266e-16,5.66171946565081e-13,0.351128607988358,0.0041087307035923,46.0308303833008,10.3763132095337,2.66288808494983e-13,1.78224468516675e-09,368.730926513672,1.13512740873567e-11,1.18898619248797e-12,4.79005127663329e-14,7.59931407778895e-18,0.164001882076263,1.11199009418488,4.15321292981941e-12,0.700666606426239,2.47797532493266e-10,5.81306649951457e-13,4.86158043076085e-13,7.28732352239803e-11,3.54468149277309e-10,5.39047193527222,0.666666686534882,"4FGL J0602.7-0007 ","                  ","bcu","PMN J0602-0004              "
"818",2.28604698181152,2.23111319541931,1919.11267089844,4.22862259260009e-14,4.26576600377673e-14,3.83536857329926e-14,0,1.17116995897344e-13,1.99487817287445,1.33688393688658e-09,2.45319541590516e-12,3.12400116626171e-13,0,0.00163244234863669,23.3869915008545,4.34310865402222,2.23297282281598e-18,5.42685896220974e-10,248.065841674805,9.55577638641428e-17,3.60365166526821e-13,1.3436335919749e-13,2.12826639836361e-17,0.0756188556551933,0.739003002643585,1.58658774052772e-12,0.864000737667084,8.16324507990629e-11,1.90756929024406e-13,2.27891896976626e-13,3.43189990315018e-11,1.32037075717406e-10,4.48331880569458,0.666666686534882,"4FGL J0602.8+6041 ","                  ","bcu","NVSS J060324+604009         "
"819",2.34085273742676,2.34229683876038,2309.48681640625,1.44582533879306e-13,1.41693257062377e-13,1.46296521988734e-13,1.01560795307159,6.23342035540458e-13,2.35771155357361,1.26145582868276e-08,1.33245550010264e-11,2.93222716073183e-12,0.477767944335938,-8.86819034349173e-05,117.289154052734,19.4432907104492,3.61290777026527e-13,4.08960110220846e-09,752.46533203125,1.55428742792951e-11,2.69864642785111e-12,4.38797193025309e-10,6.93541632543898e-14,-0.0176214445382357,0.368177652359009,9.6787048861624e-12,0.191448241472244,3.43062134255945e-10,7.97440618312967e-13,1.13336954838533e-12,1.71753847255651e-10,7.72725272657482e-10,10.1472282409668,0.666666686534882,"4FGL J0603.9+2159 ","3FGL J0603.8+2155 ","bcu","4C +22.12                   "
"821",2.39439368247986,2.40837478637695,1415.31164550781,1.01206823683361e-13,9.74423992015916e-14,1.00731218071609e-13,0,1.26130334475449e-13,2.41126275062561,1.78817283202903e-09,2.74905272157344e-12,4.13530673462961e-13,0.527925670146942,-9.02843166841194e-05,57.9586639404297,12.3596839904785,8.17518389139085e-14,1.04131325784351e-09,339.632354736328,3.5350802146672e-12,6.82962367215545e-13,2.21141771561406e-10,3.48792107934641e-14,-0.0238214395940304,0.312192767858505,2.17798977637795e-12,0.093730740249157,7.48279840867561e-11,1.73046296801475e-13,2.4430736838936e-13,3.72495610745371e-11,1.65738450741415e-10,5.98731565475464,0.666666686534882,"4FGL J0604.5-4851 ","3FGL J0604.7-4849 ","bcu","1RXS J060432.7-485007       "
"822",2.59760522842407,2.56377625465393,865.546569824219,5.30364435095271e-13,5.35727712192013e-13,4.9537462890395e-13,0.847925305366516,1.32632177589782e-16,2.42673206329346,7.03717040195784e-09,3.1002191492566e-15,1.5964656896808e-12,0.474616020917892,0.00168450665660203,89.7583312988281,12.9982385635376,1.72648137106157e-13,9.53725876051692e-10,543.937438964844,7.61027612455889e-12,6.11431044683641e-13,1.31503861619531e-11,2.05773440821455e-15,0.0519309639930725,0.614575564861298,3.55549790997944e-12,0.706242680549622,2.65884231298585e-10,6.03189915550362e-13,1.15143612418149e-13,1.79603970584807e-11,2.13055253994732e-10,5.38473510742188,0.666666686534882,"4FGL J0604.8+4411 ","                  ","bcu","S4 0600+44                  "
"823",2.07751703262329,1.99248337745667,3253.89697265625,6.00527318302645e-14,5.98642907164229e-14,5.17236806770599e-14,0,1.57882495272409e-18,1.56224834918976,7.25549487157195e-09,3.05063812862863e-17,1.73022989165272e-12,0,0.00213292497210205,51.1243743896484,5.23651075363159,1.37973367540095e-12,1.24343202401178e-09,462.099487304688,5.78573473852817e-11,8.45943324070952e-13,6.99156715595201e-14,1.11660374697788e-17,0.117922052741051,1.9000757932663,6.1466040590652e-12,2.31141710281372,3.08073649923912e-10,7.3466829408203e-13,7.52872319608605e-13,1.10662923269444e-10,5.53138701508971e-10,10.637110710144,0.666666686534882,"4FGL J0604.9-0000 ","3FGL J0605.0-0000 ","bcu","GB6 J0604+0000              "
"824",2.00636196136475,1.92191350460052,2471.77612304688,6.24429707159896e-14,6.52919761984748e-14,5.33702890095997e-14,0,1.11010541608566e-17,1.57836472988129,1.42081550517925e-12,2.08433182509349e-16,3.41204326442039e-16,0.21325558423996,0.0022285042796284,42.0491333007812,9.55050277709961,7.51367175942652e-13,8.94614271551575e-10,354.938293457031,3.12878264963068e-11,6.13748201566677e-13,6.34648843894636e-12,1.01644631296874e-15,0.150655403733253,2.18181800842285,3.60306055824378e-12,2.13069128990173,2.32483268747252e-10,5.58301180893922e-13,5.47490763662395e-13,7.98035873494918e-11,3.22778831440829e-10,10.9158954620361,0.666666686534882,"4FGL J0606.5-4730 ","3FGL J0606.4-4729 ","bcu","RX J060635.9-473001         "
"825",1.73774468898773,0.677210867404938,10423.9560546875,1.81612291869147e-15,1.90435008223572e-15,1.08289816526321e-15,0,9.65537025565464e-17,0.000686432933434844,6.81656397993891e-11,1.62049589496276e-15,1.68120454623749e-14,0.527340769767761,0.00391530571505427,38.2153129577637,14.241569519043,5.46798934256132e-13,1.57869355608964e-12,63.5552406311035,2.21703558289654e-11,1.11820292202124e-15,1.26365384822691e-09,2.04562251469517e-13,0.999991774559021,2.6618025302887,1.08805434280435e-12,2.40267515182495,1.4637663910827e-12,3.61016284141508e-15,1.17554620551741e-13,1.65965158283043e-11,8.33729474347678e-11,4.12416505813599,0.666666686534882,"4FGL J0606.9+4402 ","                  ","bcu","CRATES J060650+440144       "
"832",2.6327166557312,2.52102756500244,580.922790527344,3.16585451430595e-12,3.2399714421788e-12,2.71055877396065e-12,0.613619685173035,1.05945309399404e-17,2.05117607116699,1.03274491181082e-08,2.5049667985132e-16,2.33525568674176e-12,0.642363369464874,0.00882946141064167,134.850234985352,70.6818313598633,1.8853276545343e-16,2.85843126945906e-09,1248.59619140625,8.33768496003593e-15,1.82545515162169e-12,3.31550289445204e-08,5.18093901114014e-12,0.190583094954491,2.66428756713867,6.96248224005269e-12,2.90933752059937,3.65756286369034e-10,8.27052619098434e-13,2.24237078558231e-13,3.51126801245716e-11,3.97293531406717e-10,15.2067708969116,0.666666686534882,"4FGL J0608.9-5456 ","                  ","bcu","2MASS J06085784-5457364     "
"835",2.56527280807495,2.54879570007324,970.555541992188,9.43708002368315e-13,1.01421128440027e-12,7.6862181983689e-13,0,3.95595918492709e-17,2.0964252948761,4.18488887987678e-09,9.14829993748127e-16,9.52267019578568e-13,0,0.00529998913407326,49.779727935791,3.58695006370544,2.85568308366554e-13,2.79675571590587e-09,639.628356933594,1.25497537709074e-11,1.79942475850292e-12,2.64596781984761e-11,4.14554145067195e-15,0.19185283780098,1.99174308776855,7.26627005093183e-12,1.69123530387878,4.38793584800479e-10,9.98469969898386e-13,3.4975115251884e-13,5.43600685298795e-11,4.54670356919706e-10,4.70100927352905,0.666666686534882,"4FGL J0609.5+1402 ","                  ","bcu","NVSS J060922+140744         "
"837",2.755295753479,2.74346494674683,690.598815917969,5.03589661290937e-12,5.2115629520233e-12,3.10401292342999e-12,0,1.20404727600574e-15,1.4223415851593,1.82591755049089e-08,4.33176342289499e-14,4.62961223177127e-12,0,0.0222061593085527,45.1982917785645,3.96614360809326,2.86621364502295e-16,5.99677330015425e-09,1096.49108886719,1.5120923854391e-14,3.87409895830082e-12,1.48362708785044e-08,2.50983695632145e-12,0.463537842035294,4.34792518615723,1.20349147314514e-11,4.2540397644043,6.260468254915e-10,1.30290429053298e-12,1.44683811914743e-13,2.7131744767539e-11,7.3009470691332e-10,7.41553258895874,0.666666686534882,"4FGL J0610.7+1656 ","                  ","bcu","MG2 J061020+1701            "
"839",1.87315249443054,1.76540696620941,4127.751953125,3.03516197906143e-14,3.12408553074326e-14,2.69066114332549e-14,0,1.17293457932433e-12,1.54744160175323,1.72052827540625e-09,2.08451901573259e-11,4.18661768664466e-13,0,0.000968137639574707,58.5463104248047,7.02973747253418,1.11685422195251e-12,8.62432236736765e-10,379.649963378906,4.58981290474281e-11,6.01080220753031e-13,2.31325458788234e-10,3.72456751584257e-14,0.098196841776371,1.78524029254913,5.06309620965095e-12,2.08262395858765,2.15323939234402e-10,5.23954794481862e-13,8.39557156434578e-13,1.20459989205735e-10,4.30818603014416e-10,13.5136442184448,0.666666686534882,"4FGL J0611.1+4325 ","3FGL J0611.2+4323 ","bcu","7C 0607+4324                "
"840",2.51040196418762,2.45207071304321,724.797607421875,1.08306462756613e-12,1.07828568123025e-12,1.00895257860306e-12,1.19834470748901,1.31763982053736e-17,2.24293851852417,7.424267867151e-09,2.99108641848073e-16,1.6981221116763e-12,0.924202919006348,0.00289890728890896,174.022857666016,74.6368942260742,2.52832067212721e-14,1.44005907198874e-09,706.070861816406,1.10539355446804e-12,9.32213399355841e-13,1.24362609099649e-08,1.95260756348514e-12,0.0607338100671768,0.843497097492218,4.43796084950709e-12,1.38938963413239,2.68281424853356e-10,6.13628993537813e-13,3.80514006805346e-13,5.87808066110362e-11,2.97598334864091e-10,10.9103002548218,0.666666686534882,"4FGL J0611.6-2712 ","                  ","bcu","PMN J0611-2709              "
"843",2.42703628540039,2.21941566467285,1271.37414550781,1.45889268547694e-13,1.50585829070994e-13,1.29933742801583e-13,0,1.11890397082527e-17,1.88072645664215,5.54461809798568e-09,2.46725371532788e-16,1.27825636360435e-12,0.54109787940979,0.00401634350419044,49.6646461486816,13.2473478317261,6.97640621381426e-17,5.89737980671856e-10,336.166046142578,3.0261149895584e-15,3.8536085130228e-13,6.37926067525996e-09,1.00487175004604e-12,0.178349077701569,1.06922125816345,2.21163148558801e-12,1.36389076709747,1.36366376524144e-10,3.14379056641501e-13,2.53362787564285e-13,3.87734427897968e-11,1.62897154099007e-10,5.18428897857666,0.666666686534882,"4FGL J0612.5-3934 ","                  ","bcu","PMN J0612-3939              "
"845",2.54020285606384,2.65298628807068,959.381896972656,3.51341080794682e-13,3.71522935029359e-13,2.90651210781492e-13,0.659179449081421,5.84387478187211e-14,2.12256407737732,3.87094445386538e-09,1.34008678719794e-12,8.82904101391635e-13,1.00974988937378,0.00632324581965804,85.2851333618164,33.3743286132812,1.15475039469751e-13,1.14721743216251e-09,497.886444091797,5.06280824555394e-12,7.40177342160864e-13,2.14515960550443e-09,3.36418772613895e-13,0.208068549633026,1.5094450712204,2.62698023056895e-12,1.01073956489563,1.21074164582957e-10,2.76151931183355e-13,1.5629830058244e-13,2.42250195597871e-11,1.69774999614347e-10,5.12278699874878,0.666666686534882,"4FGL J0614.8+6136 ","                  ","bcu","GB6 J0614+6139              "
"846",2.19910097122192,1.69819700717926,2649.93237304688,6.92696768000989e-14,7.07418539437447e-14,4.19317697426293e-14,0,8.05857484548187e-17,0.0165394674986601,3.83371828206747e-13,1.63318211917203e-15,9.03435084501841e-17,0.194078356027603,0.0130401533097029,53.0022048950195,7.15523338317871,1.02917294911992e-13,3.02497860094064e-10,267.044006347656,4.36728561301059e-12,2.02898800733854e-13,5.33133814872855e-10,8.47365594033346e-14,0.74769139289856,2.86751770973206,3.39969719043154e-12,2.89455556869507,2.1940729788561e-10,5.17044360884983e-13,7.3832861482645e-13,1.10075976111901e-10,2.97027347162526e-10,4.70157051086426,0.666666686534882,"4FGL J0614.9+2426 ","                  ","bcu","GB6 J0614+2426              "
"848",2.88660335540771,2.80864071846008,376.281188964844,8.28148053605426e-12,8.99480663563157e-12,6.566223693244e-12,0.146701261401176,8.22838467555518e-15,2.27621388435364,2.18006146468497e-08,2.10171113910855e-13,4.81659720788508e-12,0.140402585268021,0.0129957273602486,50.948112487793,8.05269336700439,9.25014442620204e-15,1.81525638964786e-09,658.024719238281,4.18674833300645e-13,1.12799927818458e-12,1.97435134907664e-08,3.05519607009253e-12,0.258204609155655,1.88006699085236,5.42890255320061e-12,1.67302548885345,1.52978657519398e-10,3.37988914200088e-13,7.81493535791274e-14,1.25763479491559e-11,2.07259001627769e-10,4.72505378723145,0.666666686534882,"4FGL J0616.7-1049 ","                  ","bcu","PMN J0616-1040              "
"849",1.59709811210632,1.33802461624146,12380.4912109375,1.17762577728204e-15,1.29903842115028e-15,8.4749553312262e-16,0,3.68068450067385e-13,0.775581777095795,8.78817851823754e-13,5.8154414443734e-12,2.19814989214731e-16,0,0.00141122390050441,24.8742790222168,3.43244743347168,4.11531892547876e-13,2.85636098107389e-13,50.4395713806152,1.64529969509664e-11,2.05757776005887e-16,9.78634326354033e-11,1.59315225264521e-14,0.323967188596725,1.69309496879578,1.12439235439715e-12,1.6001592874527,1.80346727135516e-11,4.51093664104087e-14,1.26044194612845e-13,1.74976474281996e-11,7.38976796421653e-11,4.57696390151978,0.666666686534882,"4FGL J0616.9+4340 ","                  ","bcu","GB6 J0617+4340              "
"853",2.62776494026184,2.62165331840515,779.7314453125,9.68076855657751e-13,9.73616695078283e-13,9.36676951279747e-13,0.476213365793228,1.963871918549e-19,2.57181572914124,3.39821082384617e-09,4.63592547124732e-18,7.68761356656489e-13,0.263041824102402,0.000588057329878211,69.206184387207,7.93460559844971,2.75427223346211e-13,2.52388865362718e-09,736.724792480469,1.21749060486009e-11,1.61268698048445e-12,4.03169305666223e-13,6.30129647030645e-17,0.0156809873878956,0.221645444631577,5.2074759435139e-12,0.326293259859085,1.9492767122653e-10,4.40975787786499e-13,2.70827441419333e-13,4.23850572695006e-11,2.99241215140356e-10,6.0045747756958,0.666666686534882,"4FGL J0620.3+3804 ","                  ","bcu","GB6 J0620+3806              "
"854",2.56879115104675,2.67038130760193,879.380126953125,1.39381420901502e-12,1.41210469966485e-12,9.97973405303387e-13,0.795519530773163,5.59901748327097e-16,1.57501828670502,1.18212710731314e-08,2.0143410797333e-14,2.99996811246872e-12,0.784156560897827,0.0156989358365536,141.250259399414,76.7247619628906,1.1332389901613e-19,3.21570103878344e-09,939.713073730469,5.94695008027191e-18,2.12816136241356e-12,6.06969363659005e-10,1.02076008236252e-13,0.374855726957321,4.72226238250732,5.91873165062262e-12,4.45671367645264,4.01350203071971e-10,8.64359853223334e-13,1.80933704975982e-13,3.24203996981964e-11,4.77633266271482e-10,13.2248344421387,0.666666686534882,"4FGL J0620.5-2512 ","                  ","bcu","PKS 0618-252                "
"855",1.5357414484024,1.52609324455261,15250.44921875,1.84893528100221e-15,2.07423588057649e-15,1.6552168342619e-15,0,1.53540244754446e-12,1.38013935089111,2.68148404956176e-13,2.36246907453497e-11,6.74839023836933e-17,0,0.000223520066356286,43.9589347839355,6.31580495834351,6.61277944295074e-13,1.20124370282945e-15,101.248710632324,2.62759883296049e-11,8.71712811408009e-19,8.12933809157812e-09,1.32665146229671e-12,0.0897314250469208,1.4524759054184,3.0519926863537e-12,0.88692581653595,2.20271509365766e-11,5.54349081016096e-14,6.29228494395534e-13,8.67093688516896e-11,1.85627832549606e-10,9.47847461700439,0.666666686534882,"4FGL J0620.7+2643 ","3FGL J0620.4+2644 ","bcu","RX J0620.6+2644             "
"856",2.50686717033386,2.46227979660034,929.250549316406,3.66177764108896e-13,3.62767189334909e-13,3.35518017448994e-13,0.287190973758698,9.30778614984578e-18,2.2108416557312,3.5930061148548e-09,2.11034248636799e-16,8.22087515249537e-13,0.669179916381836,0.0028458209708333,59.1992416381836,16.3351554870605,6.58134706671767e-14,7.33158034282866e-10,393.267761230469,2.87643606849963e-12,4.74793164853549e-13,2.3905599721985e-11,3.75391703805834e-15,0.0611193776130676,0.594893634319305,2.74922922968712e-12,0.927079916000366,1.47094711411278e-10,3.36555869978605e-13,2.59835501639077e-13,4.01228356095018e-11,1.85144524711411e-10,5.69850921630859,0.666666686534882,"4FGL J0621.2-2213 ","                  ","bcu","PMN J0621-2213              "
"861",2.16227388381958,1.89359796047211,1661.65161132812,1.74439333962793e-13,1.82525733893532e-13,1.15143856363638e-13,0,1.49248512251576e-17,0.55350399017334,2.76834481131922e-16,5.36946731940032e-16,8.07386762106002e-20,0,0.0128710838034749,42.0115165710449,6.10329580307007,6.37434983269403e-14,5.75208547459738e-10,232.91487121582,3.22792183607423e-12,4.58497172520222e-13,6.83238310372758e-09,1.18433843461496e-12,0.517894804477692,4.22702312469482,1.9962863827272e-12,4.09627103805542,2.90347135223357e-10,7.02083031468848e-13,4.81793695650962e-13,7.94931689918066e-11,3.94289351168808e-10,10.1150054931641,0.666666686534882,"4FGL J0622.7-4141 ","3FGL J0623.1-4143 ","bcu","SUMSS J062242-414357        "
